Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_Dec,RC_host,RC_host_RA,RC_host_Dec,file_path
1790,244.492,54.5883,1C_1P,0.9858,244.4979,54.5847,244.4862,54.5924,244.4915,54.5883,2451p545_ac51-033576,244.4925,54.5887,2451p545_ac51-033576,244.4925,54.5887,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1790_infraredctmask_pred.png
3681,243.084,54.0414,1C_1P,0.9984,243.0998,54.0194,243.0922,54.0244,243.0973,54.0216,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3681_infraredctmask_pred.png
3681,243.084,54.0414,1C_1P,0.9929,243.1132,54.0381,243.1066,54.0423,243.1116,54.04,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3681_infraredctmask_pred.png
3681,243.084,54.0414,1C_1P,0.8978,243.1058,54.0584,243.1025,54.0607,243.1053,54.0596,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3681_infraredctmask_pred.png
5992,241.112,55.4689,1C_1P,0.9981,241.0775,55.4832,241.0726,55.4861,241.0757,55.4849,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5992_infraredctmask_pred.png
4047,242.804,54.4951,1C_1P,0.9922,242.772,54.5117,242.7665,54.5151,242.7688,54.5135,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4047_infraredctmask_pred.png
881,245.252,55.3413,1C_1P,0.9977,245.2252,55.3429,245.2206,55.3459,245.224,55.344,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_881_infraredctmask_pred.png
881,245.252,55.3413,1C_1P,0.9669,245.2887,55.3512,245.2775,55.3582,245.2843,55.3548,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_881_infraredctmask_pred.png
6171,240.957,54.5697,1C_1P,0.9973,240.9579,54.5688,240.9546,54.5708,240.9574,54.5696,2400p545_ac51-027298,240.957,54.5698,2400p545_ac51-027298,240.957,54.5698,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6171_infraredctmask_pred.png
3357,243.316,54.9121,1C_1P,0.995,243.3158,54.9116,243.3127,54.9137,243.3153,54.9123,2425p545_ac51-046817,243.3154,54.9127,2425p545_ac51-046817,243.3154,54.9127,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3357_infraredctmask_pred.png
808,245.364,56.3908,1C_1P,0.9955,245.3701,56.3876,245.3594,56.3947,245.3639,56.3908,2453p560_ac51-044987,245.3633,56.3914,2453p560_ac51-044987,245.3633,56.3914,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_808_infraredctmask_pred.png
808,245.364,56.3908,1C_1P,0.9943,245.3333,56.3747,245.3286,56.3777,245.3306,56.3759,-,245.3633,56.3914,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_808_infraredctmask_pred.png
6276,240.866,53.861,1C_1P,0.9997,240.8681,53.8588,240.8611,53.8631,240.8655,53.8609,2400p545_ac51-000662,240.8639,53.863,2400p545_ac51-000662,240.8639,53.863,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6276_infraredctmask_pred.png
5753,241.426,53.6594,1C_1P,0.9969,241.4317,53.6803,241.4278,53.6827,241.4295,53.6816,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5753_infraredctmask_pred.png
5753,241.426,53.6594,1C_1P,0.9943,241.4461,53.6404,241.4385,53.6453,241.4436,53.6427,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5753_infraredctmask_pred.png
1002,245.087,54.0701,1C_1P,0.9903,245.1261,54.0642,245.1223,54.0667,245.1256,54.065,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1002_infraredctmask_pred.png
1002,245.087,54.0701,1C_1P,0.9718,245.0977,54.0865,245.0944,54.0889,245.0972,54.0875,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1002_infraredctmask_pred.png
3946,242.85,55.9735,1C_2P,0.9521,242.8423,55.9754,242.8256,55.9853,242.8342,55.9803,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3946_infraredctmask_pred.png
4004,242.812,56.3235,1C_1P,0.9978,242.8139,56.318,242.8098,56.3205,242.8132,56.3193,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4004_infraredctmask_pred.png
4004,242.812,56.3235,1C_1P,0.9882,242.8263,56.3268,242.8219,56.3291,242.8251,56.3277,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4004_infraredctmask_pred.png
4004,242.812,56.3235,1C_1P,0.9781,242.8564,56.3212,242.8506,56.3258,242.8553,56.3233,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4004_infraredctmask_pred.png
5606,241.557,54.5857,1C_1P,0.9989,241.5607,54.5843,241.5554,54.5874,241.5574,54.5856,2425p545_ac51-036489,241.5572,54.5859,2425p545_ac51-036489,241.5572,54.5859,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5606_infraredctmask_pred.png
3519,243.188,56.1503,1C_1P,0.9906,243.2146,56.1607,243.2082,56.1649,243.2112,56.1629,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3519_infraredctmask_pred.png
3519,243.188,56.1503,1C_1P,0.8432,243.2075,56.1727,243.2019,56.1754,243.2054,56.1747,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3519_infraredctmask_pred.png
2962,243.599,54.9123,1C_1P,0.9957,243.6017,54.9213,243.5962,54.9247,243.5989,54.9228,2425p545_ac51-050089,243.5992,54.9125,2425p545_ac51-049600,243.5989,54.923,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2962_infraredctmask_pred.png
3767,243.003,55.1019,1C_1P,0.9993,242.9852,55.099,242.9814,55.1014,242.9831,55.0999,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3767_infraredctmask_pred.png
3854,242.944,53.7531,1C_1P,0.9774,242.985,53.7549,242.9788,53.7589,242.9832,53.7567,2441p530_ac51-062910,242.9439,53.7533,2441p530_ac51-062864,242.9829,53.7571,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3854_infraredctmask_pred.png
5685,241.514,53.4972,1C_1P,0.9969,241.5149,53.4963,241.5104,53.499,241.5142,53.4973,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5685_infraredctmask_pred.png
2725,243.781,53.5663,1C_1P,0.9945,243.7819,53.5651,243.7781,53.5677,243.7808,53.566,2441p530_ac51-061587,243.7807,53.5665,2441p530_ac51-061587,243.7807,53.5665,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2725_infraredctmask_pred.png
1162,244.945,53.9189,1C_1P,0.9541,244.9582,53.9151,244.9548,53.9173,244.9568,53.9159,-,244.9545,53.9162,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1162_infraredctmask_pred.png
1244,244.885,53.9301,1C_1P,0.9976,244.8711,53.9389,244.8647,53.9432,244.8682,53.9408,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1244_infraredctmask_pred.png
1244,244.885,53.9301,1C_1P,0.989,244.8744,53.9131,244.8695,53.9168,244.8714,53.9147,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1244_infraredctmask_pred.png
4443,242.508,55.005,1C_3P,0.9039,242.5068,54.9964,242.4823,55.0105,242.4955,55.0021,2425p545_ac51-057058,242.5093,55.005,2425p545_ac51-057921,242.496,55.0044,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4443_infraredctmask_pred.png
1330,244.914,56.3157,1C_1P,0.996,244.915,56.3147,244.9102,56.3179,244.9139,56.3158,2453p560_ac51-041889,244.9134,56.3162,2453p560_ac51-041889,244.9134,56.3162,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1330_infraredctmask_pred.png
5798,241.306,55.5854,1C_1P,0.9992,241.3222,55.5892,241.3175,55.5919,241.321,55.5905,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5798_infraredctmask_pred.png
2173,244.277,56.5068,1C_1P,0.9946,244.2779,56.5065,244.2751,56.5084,244.2772,56.507,2453p560_ac51-063186,244.2768,56.5071,2453p560_ac51-063186,244.2768,56.5071,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2173_infraredctmask_pred.png
3908,242.885,56.0858,1C_1P,0.9733,242.9017,56.1077,242.8962,56.1109,242.8988,56.1088,2426p560_ac51-031661,242.8854,56.0866,2426p560_ac51-032053,242.8968,56.1099,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3908_infraredctmask_pred.png
5450,241.731,53.6714,1C_1P,0.9915,241.7681,53.6499,241.7578,53.6561,241.7627,53.6524,2416p530_ac51-057388,241.7306,53.6719,2416p530_ac51-058165,241.7628,53.6529,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5450_infraredctmask_pred.png
5764,241.371,54.8256,1C_1P,0.9783,241.3724,54.8246,241.3675,54.8277,241.3707,54.8257,2425p545_ac51-039027,241.3702,54.8263,2425p545_ac51-039027,241.3702,54.8263,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5764_infraredctmask_pred.png
5764,241.371,54.8256,1C_1P,0.9303,241.3598,54.8479,241.3549,54.8505,241.3569,54.8492,2425p545_ac51-039027,241.3702,54.8263,2425p545_ac51-039491,241.3565,54.8495,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5764_infraredctmask_pred.png
5764,241.371,54.8256,1C_1P,0.8101,241.3472,54.8403,241.3413,54.8441,241.3456,54.8424,2425p545_ac51-039027,241.3702,54.8263,2425p545_ac51-040060,241.3453,54.8426,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5764_infraredctmask_pred.png
2518,243.975,56.0165,1C_1P,0.9963,243.9769,56.0154,243.9715,56.0187,243.9752,56.0166,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2518_infraredctmask_pred.png
2518,243.975,56.0165,1C_1P,0.975,243.9547,55.9937,243.9502,55.9964,243.9523,55.9948,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2518_infraredctmask_pred.png
1039,245.12,55.5207,1C_1P,0.9966,245.1458,55.5208,245.1411,55.524,245.1433,55.5222,2453p560_ac51-005782,245.1181,55.5225,2453p560_ac51-006083,245.1422,55.5224,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1039_infraredctmask_pred.png
1039,245.12,55.5207,1C_2P,0.9714,245.1258,55.5171,245.1137,55.5248,245.1197,55.5211,2453p560_ac51-005782,245.1181,55.5225,2453p560_ac51-005782,245.1181,55.5225,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1039_infraredctmask_pred.png
2101,244.246,53.4343,1C_1P,0.9937,244.274,53.451,244.2684,53.4548,244.272,53.4531,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2101_infraredctmask_pred.png
928,245.216,55.4915,1C_1P,0.9889,245.2174,55.4907,245.2137,55.4932,245.2165,55.4916,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_928_infraredctmask_pred.png
928,245.216,55.4915,1C_1P,0.8731,245.1906,55.5143,245.1855,55.5171,245.1877,55.5157,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_928_infraredctmask_pred.png
936,245.142,54.2345,1C_1P,0.9959,245.1089,54.23,245.1044,54.2328,245.1059,54.231,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_936_infraredctmask_pred.png
4148,242.728,54.5493,1C_1P,0.9966,242.7633,54.5584,242.7593,54.5606,242.7629,54.5594,2425p545_ac51-030839,242.7279,54.5497,2425p545_ac51-030807,242.7628,54.5597,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4148_infraredctmask_pred.png
4148,242.728,54.5493,1C_1P,0.9923,242.7321,54.5474,242.7232,54.5526,242.7279,54.5497,2425p545_ac51-030839,242.7279,54.5497,2425p545_ac51-030839,242.7279,54.5497,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4148_infraredctmask_pred.png
2502,243.972,55.513,1C_1P,0.9969,243.9761,55.5106,243.966,55.5166,243.9721,55.5132,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2502_infraredctmask_pred.png
4194,242.677,55.953,1C_1P,0.9956,242.7055,55.9467,242.7023,55.9488,242.7051,55.9476,2426p560_ac51-031427,242.6764,55.9499,2426p560_ac51-031457,242.705,55.9478,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4194_infraredctmask_pred.png
4194,242.677,55.953,1C_1P,0.9472,242.6926,55.9614,242.6896,55.9634,242.692,55.9623,2426p560_ac51-031427,242.6764,55.9499,2426p560_ac51-031327,242.6991,55.9564,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4194_infraredctmask_pred.png
2250,244.212,56.2103,1C_1P,0.9989,244.2147,56.22,244.2092,56.2236,244.2133,56.2217,2453p560_ac51-040147,244.2143,56.2111,2453p560_ac51-039357,244.2424,56.1956,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2250_infraredctmask_pred.png
2250,244.212,56.2103,1C_1P,0.9903,244.243,56.1945,244.2397,56.1967,244.2424,56.1955,2453p560_ac51-040147,244.2143,56.2111,2453p560_ac51-039593,244.2158,56.2083,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2250_infraredctmask_pred.png
2041,244.344,55.4079,1C_1P,0.9981,244.3469,55.4064,244.3414,55.4101,244.3442,55.408,2453p560_ac51-011046,244.3437,55.4068,2453p560_ac51-011046,244.3437,55.4068,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2041_infraredctmask_pred.png
4300,242.63,53.7281,1C_1P,0.9952,242.6068,53.7414,242.6026,53.7442,242.6054,53.7432,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4300_infraredctmask_pred.png
4300,242.63,53.7281,1C_1P,0.9933,242.6239,53.7146,242.6177,53.7186,242.6206,53.7161,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4300_infraredctmask_pred.png
4300,242.63,53.7281,1C_1P,0.9926,242.632,53.7194,242.6287,53.7217,242.6312,53.7202,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4300_infraredctmask_pred.png
5497,241.601,55.471,1C_1P,0.9976,241.6043,55.4688,241.5962,55.4735,241.6006,55.4709,2426p560_ac51-010542,241.601,55.4711,2426p560_ac51-010542,241.601,55.4711,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5497_infraredctmask_pred.png
1866,244.487,56.1023,1C_1P,0.9976,244.4574,56.0928,244.4539,56.0952,244.4553,56.0935,2453p560_ac51-033963,244.4869,56.1027,2453p560_ac51-033963,244.4869,56.1027,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1866_infraredctmask_pred.png
1866,244.487,56.1023,1C_1P,0.9885,244.5232,56.0973,244.5172,56.1013,244.5214,56.099,-,244.4869,56.1027,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1866_infraredctmask_pred.png
1397,244.785,54.3454,1C_1P,0.9932,244.7867,54.3436,244.7803,54.348,244.7848,54.3457,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1397_infraredctmask_pred.png
1397,244.785,54.3454,1C_1P,0.9909,244.8243,54.3301,244.8173,54.3348,244.8202,54.3316,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1397_infraredctmask_pred.png
4387,242.572,53.8143,1C_1P,0.9957,242.5937,53.8291,242.5876,53.8332,242.5903,53.8309,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4387_infraredctmask_pred.png
4387,242.572,53.8143,1C_1P,0.9835,242.5898,53.8112,242.5869,53.8132,242.589,53.8119,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4387_infraredctmask_pred.png
829,245.323,56.0265,1C_1P,0.999,245.3389,56.0126,245.3335,56.0163,245.3362,56.0141,2453p560_ac51-031278,245.3233,56.0269,2453p560_ac51-032516,245.3355,56.0142,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_829_infraredctmask_pred.png
572,245.449,53.5395,1C_1P,0.9986,245.4749,53.5506,245.4705,53.5537,245.4741,53.5522,2465p530_ac51-062550,245.451,53.5409,2465p530_ac51-062628,245.4748,53.5523,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_572_infraredctmask_pred.png
572,245.449,53.5395,1C_1P,0.8511,245.4569,53.5415,245.4486,53.5473,245.4535,53.5439,2465p530_ac51-062550,245.451,53.5409,2465p530_ac51-062507,245.4529,53.5442,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_572_infraredctmask_pred.png
4572,242.393,55.8262,1C_1P,0.9955,242.4345,55.8339,242.4274,55.8379,242.4303,55.8357,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4572_infraredctmask_pred.png
4572,242.393,55.8262,1C_1P,0.9555,242.3887,55.8465,242.3854,55.8488,242.3869,55.8475,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4572_infraredctmask_pred.png
1208,245.009,56.2811,1C_1P,0.9996,245.0106,56.2797,245.0051,56.2835,245.0085,56.2811,2453p560_ac51-041774,245.0086,56.2814,2453p560_ac51-041774,245.0086,56.2814,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1208_infraredctmask_pred.png
1351,244.834,54.8047,1C_1P,0.9953,244.841,54.8005,244.8275,54.8092,244.8339,54.8047,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1351_infraredctmask_pred.png
6250,240.804,55.6527,2C_2P,0.9361,240.8044,55.6491,240.7928,55.6557,240.797,55.6515,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6250_infraredctmask_pred.png
2234,244.196,55.0247,1C_1P,0.9922,244.2364,55.0297,244.2295,55.0343,244.2323,55.0318,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2234_infraredctmask_pred.png
2234,244.196,55.0247,1C_1P,0.9207,244.1958,55.0039,244.1833,55.0117,244.1898,55.0072,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2234_infraredctmask_pred.png
5520,241.568,55.8227,1C_1P,0.9983,241.5334,55.8374,241.5286,55.8403,241.5318,55.8389,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5520_infraredctmask_pred.png
5520,241.568,55.8227,1C_1P,0.9884,241.5782,55.7993,241.5742,55.8019,241.5761,55.8003,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5520_infraredctmask_pred.png
5520,241.568,55.8227,1C_1P,0.9725,241.5426,55.8082,241.5319,55.8146,241.5368,55.8107,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5520_infraredctmask_pred.png
2904,243.635,54.4345,1C_1P,0.9777,243.6324,54.4386,243.6235,54.4442,243.6278,54.441,2425p545_ac51-025931,243.636,54.4344,2425p545_ac51-025755,243.6297,54.4392,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2904_infraredctmask_pred.png
2904,243.635,54.4345,1C_1P,0.9731,243.676,54.4297,243.6729,54.432,243.6749,54.4308,-,243.636,54.4344,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2904_infraredctmask_pred.png
1395,244.807,54.9105,1C_1P,0.9153,244.7937,54.9335,244.79,54.9358,244.7916,54.935,2451p545_ac51-041205,244.8073,54.9111,2451p545_ac51-041308,244.7919,54.935,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1395_infraredctmask_pred.png
4059,242.773,55.9186,1C_1P,0.9987,242.7769,55.9165,242.7692,55.921,242.7725,55.9187,2426p560_ac51-032320,242.7727,55.9184,2426p560_ac51-032320,242.7727,55.9184,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4059_infraredctmask_pred.png
4059,242.773,55.9186,1C_1P,0.8971,242.8152,55.9255,242.8118,55.9277,242.8153,55.9265,-,242.7727,55.9184,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4059_infraredctmask_pred.png
4937,242.131,54.6217,1C_1P,0.9895,242.1076,54.6056,242.1024,54.609,242.1061,54.6068,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4937_infraredctmask_pred.png
4937,242.131,54.6217,1C_1P,0.9887,242.1568,54.6135,242.1498,54.6181,242.1541,54.6155,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4937_infraredctmask_pred.png
4937,242.131,54.6217,1C_1P,0.9877,242.0948,54.6408,242.0902,54.6435,242.092,54.642,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4937_infraredctmask_pred.png
6366,240.624,54.9492,1C_1P,0.9982,240.629,54.9584,240.6208,54.9632,240.6256,54.9605,2400p545_ac51-048844,240.624,54.9493,2400p545_ac51-048487,240.6265,54.9614,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6366_infraredctmask_pred.png
6366,240.624,54.9492,1C_1P,0.9425,240.6302,54.9461,240.6183,54.9527,240.6245,54.9493,2400p545_ac51-048844,240.624,54.9493,2400p545_ac51-048844,240.624,54.9493,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6366_infraredctmask_pred.png
2733,243.779,54.309,1C_1P,0.9528,243.7907,54.3062,243.7848,54.3102,243.7875,54.3083,2425p545_ac51-023319,243.779,54.3094,2425p545_ac51-023347,243.7873,54.3082,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2733_infraredctmask_pred.png
5719,241.406,55.0369,1C_1P,0.9967,241.3937,55.0411,241.3895,55.0437,241.3913,55.0421,2425p545_ac51-062335,241.4061,55.0371,2425p545_ac51-062389,241.3907,55.0425,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5719_infraredctmask_pred.png
5719,241.406,55.0369,2C_2P,0.9323,241.4391,55.052,241.4324,55.0557,241.4366,55.0541,2425p545_ac51-062335,241.4061,55.0371,2425p545_ac51-062387,241.4368,55.0552,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5719_infraredctmask_pred.png
4361,242.58,54.3651,1C_1P,0.9992,242.5824,54.3632,242.5761,54.3675,242.5805,54.3651,2425p545_ac51-030822,242.58,54.3654,2425p545_ac51-030822,242.58,54.3654,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4361_infraredctmask_pred.png
1349,244.781,53.3066,1C_1P,0.9987,244.784,53.3039,244.7748,53.31,244.7807,53.3067,2441p530_ac51-048090,244.7807,53.3071,2441p530_ac51-048090,244.7807,53.3071,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1349_infraredctmask_pred.png
3506,243.198,56.1174,1C_1P,0.9981,243.2078,56.1074,243.2006,56.1119,243.2052,56.1092,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3506_infraredctmask_pred.png
3506,243.198,56.1174,1C_1P,0.9979,243.2151,56.0956,243.2086,56.0998,243.2116,56.0975,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3506_infraredctmask_pred.png
5279,241.813,55.7368,1C_1P,0.9992,241.8172,55.7348,241.8101,55.7389,241.8128,55.7367,2426p560_ac51-013044,241.8127,55.7369,2426p560_ac51-013044,241.8127,55.7369,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5279_infraredctmask_pred.png
